"id","AREA_SQKM","Long","Lat","Age_0_4_yr_M","Age_0_4_yr_F","Age_5_14_yr_M","Age_5_14_yr_F","Age_15_19_yr_M","Age_15_19_yr_F","Age_20_24_yr_M","Age_20_24_yr_F","Age_25_34_yr_M","Age_25_34_yr_F","Age_35_44_yr_M","Age_35_44_yr_F","Age_45_54_yr_M","Age_45_54_yr_F","Age_55_64_yr_M","Age_55_64_yr_F","Age_65_74_yr_M","Age_65_74_yr_F","Age_75_84_yr_M","Age_75_84_yr_F","Age_85ov_M","Age_85ov_F","Counted_Census_Night_home_M","Counted_Census_Night_home_F","Count_Census_Nt_Ewhere_Aust_M","Count_Census_Nt_Ewhere_Aust_F","Indigenous_psns_Aboriginal_M","Indigenous_psns_Aboriginal_F","Indig_psns_Torres_Strait_Is_M","Indig_psns_Torres_Strait_Is_F","Indig_Bth_Abor_Torres_St_Is_M","Indig_Bth_Abor_Torres_St_Is_F","Indigenous_P_Tot_M","Indigenous_P_Tot_F","Birthplace_Australia_M","Birthplace_Australia_F","Birthplace_Elsewhere_M","Birthplace_Elsewhere_F","Lang_spoken_home_Eng_only_M","Lang_spoken_home_Eng_only_F","Lang_spoken_home_Oth_Lang_M","Lang_spoken_home_Oth_Lang_F","Australian_citizen_M","Australian_citizen_F","High_yr_schl_comp_Yr_12_eq_M","High_yr_schl_comp_Yr_12_eq_F","Count_psns_occ_priv_dwgs_M","Count_psns_occ_priv_dwgs_F","Count_Persons_other_dwgs_M","Count_Persons_other_dwgs_F","Median_mortgage_repay_monthly","Median_Tot_prsnl_inc_weekly","Median_Tot_fam_inc_weekly","Average_num_psns_per_bedroom","Median_Tot_hhd_inc_weekly","Average_household_size","Total_Total","M_Tot_Married","M_Tot_Separated","M_Tot_Divorced","M_Tot_Widowed","M_Tot_Never_Married","F_Tot_Married","F_Tot_Separated","F_Tot_Divorced","F_Tot_Widowed","F_Tot_Never_Married","Tot_Indigenous_M","Tot_Indigenous_F","Tot_Non_Indigenous_M","Tot_Non_Indigenous_F","Tot_Indig_status_ns_M","Tot_Indig_status_ns_F","SEO_Males","SEO_Females","Buddhism_M","Buddhism_F","Christianity_Tot_M","Christianity_Tot_F","Hinduism_M","Hinduism_F","Islam_M","Islam_F","Judaism_M","Judaism_F","Other_Religions_Tot_M","Other_Religions_Tot_F","No_Religion_M","No_Religion_F","M_Tot_Volunteer","M_Tot_N_a_volunteer","F_Tot_Volunteer","F_Tot_N_a_volunteer","Total_PDs_Dwellings","Total_PDs_Persons","O_OR_Total","O_MTG_Total","R_Tot_Total","lfs_Unmplyed_lookng_for_wrk_M","lfs_Unmplyed_lookng_for_wrk_F","lfs_Tot_LF_M","lfs_Tot_LF_F","M_PGrad_Deg_Total","M_BachDeg_Total","F_PGrad_Deg_Total","F_BachDeg_Total","STATE","DEATHS"
1156,4067.75179968164,151.01009118,-32.62943704,170,154,321,343,197,155,129,118,230,233,355,344,435,389,352,310,206,146,68,71,16,17,2357,2164,123,117,63,61,0,0,0,0,63,61,2188,2001,139,168,2313,2150,40,47,2282,2124,493,593,2314,2165,135,89,2000,601,1792,1.1,1608,2.8,4704,1111,64,137,52,626,1105,41,126,73,436,62,61,2281,2121,137,98,2314,2149,5,10,1850,1763,0,3,0,0,5,4,10,11,370,314,362,1451,459,1203,1971,4477,606,627,340,28,35,1433,1046,24,107,17,161,"NSW",20
1157,131.135781482562,144.69700309,-37.59282292,892,805,1694,1517,881,904,871,865,1598,1675,1694,1823,1644,1853,1371,1406,713,785,397,522,89,215,11381,11935,464,435,97,77,7,7,0,3,104,87,9532,9881,1794,1949,10545,10979,857,965,10720,11195,3709,4588,11231,11744,410,451,1618,625,1584,1.1,1351,2.7,23835,4647,312,728,164,3411,4684,412,994,758,3199,103,88,11246,11812,495,472,10544,10979,79,109,7592,8417,38,36,41,43,6,6,48,43,2988,2726,1285,7339,1672,7644,9199,22977,2425,4217,1786,262,313,6802,6135,150,645,136,1060,"VIC",127
1158,2.17028902231409,152.90962124,-27.56195158,167,136,283,215,125,136,129,124,304,329,263,296,257,274,204,246,100,106,44,49,11,21,1808,1870,77,63,11,7,0,0,0,0,11,7,1279,1269,542,606,1529,1551,292,330,1620,1678,907,975,1804,1871,50,37,2000,771,1888,1,1669,2.7,3760,778,46,95,9,504,777,57,184,78,487,12,6,1813,1876,59,49,1529,1552,47,67,1098,1268,56,49,34,33,12,0,12,14,469,381,282,1067,356,1143,1466,3674,374,636,333,54,59,1133,1105,90,216,57,332,"QLD",7
1159,37.8451717488685,153.58387302,-28.78744618,244,200,565,567,248,249,132,156,316,339,531,596,569,680,523,496,269,289,136,159,35,42,3314,3559,254,214,47,45,0,3,0,0,47,48,2995,3176,444,463,3343,3526,119,144,3266,3462,1384,1538,3344,3594,184,203,1950,589,1414,1.1,1240,2.6,7324,1534,78,233,49,863,1565,110,338,179,818,47,47,3402,3618,120,107,3342,3527,50,74,2177,2488,5,4,10,6,7,3,12,25,987,883,576,2020,764,2107,3086,6938,992,958,655,121,100,1864,1893,115,449,102,587,"NSW",36
1160,109.48658497365,151.7566405,-32.77040101,539,563,985,909,514,486,479,484,837,886,799,894,910,913,810,823,497,505,291,373,93,147,6421,6644,332,338,405,427,7,7,6,5,418,439,5791,6002,551,580,6257,6488,192,222,6146,6390,1328,1553,6392,6643,341,268,1517,490,1199,1.1,988,2.6,13642,2311,196,554,164,2001,2316,246,672,510,1767,420,440,6009,6218,323,325,6256,6489,28,39,4741,5209,17,27,22,22,3,0,29,41,1284,1121,597,4177,846,4247,5410,13036,1430,1575,1928,265,237,3300,2717,39,189,31,315,"NSW",111
1161,3.58021958961584,151.20666201,-33.9092511,465,491,625,528,469,443,1310,1266,3058,2828,1921,1449,1189,1065,957,869,653,554,372,362,77,138,10703,9661,392,332,228,213,3,4,0,10,231,227,4611,3821,4961,4874,5520,4376,4115,4401,7105,6297,6267,5688,9570,8775,1493,1255,2500,725,1900,1.3,1368,2.1,21094,2884,269,751,125,5973,2882,274,850,558,4407,231,227,9408,8508,1456,1259,5521,4376,484,573,4826,4773,102,92,422,311,280,307,64,54,3080,2301,1170,7195,1139,6464,9520,18346,1068,2249,5189,414,336,6139,4910,813,2008,720,2020,"NSW",113
1162,1.08644739418342,149.07860449,-35.40951749,59,45,127,108,90,91,92,77,97,109,93,124,141,175,127,118,34,32,22,20,0,5,843,868,40,34,20,20,4,0,0,0,24,20,694,698,162,176,744,746,116,132,826,834,430,437,852,870,12,21,2000,837,2160,1.1,1929,2.8,1756,331,17,52,10,289,347,23,86,25,268,26,15,834,859,22,28,742,744,24,23,537,602,7,7,20,14,0,3,3,4,231,198,138,534,162,565,635,1722,173,243,183,24,18,542,532,43,127,22,130,"ACT",4
1163,2972.19787238573,149.77569161,-33.8880252,165,145,310,269,146,117,174,118,233,194,278,271,300,276,352,330,256,232,113,108,22,51,2213,1989,137,121,76,48,9,4,0,0,85,52,1989,1809,249,211,2089,1973,75,66,2046,1927,413,568,2093,1971,385,102,1517,512,1211,1.1,970,2.4,4550,926,66,148,62,670,907,44,142,175,435,86,52,2169,1983,95,76,2088,1973,11,6,1654,1645,3,3,16,7,0,0,9,16,381,282,327,1309,406,1186,2220,4067,712,505,410,57,56,1210,914,18,70,39,136,"NSW",31
1164,175.780366899548,138.88115201,-34.63129661,199,190,465,417,238,200,145,116,245,262,438,458,447,464,372,359,230,189,92,95,20,35,2721,2669,170,115,10,11,3,0,4,0,17,11,2343,2272,476,451,2777,2676,60,63,2672,2573,807,978,2740,2674,53,68,1517,577,1484,1.1,1326,2.8,5533,1329,50,153,41,650,1337,60,163,119,502,15,12,2815,2714,60,61,2775,2677,11,21,1564,1669,0,0,5,0,0,0,20,15,1009,828,454,1678,579,1520,2141,5416,641,1024,251,68,57,1627,1385,33,134,44,252,"SA",19
1165,2321.01723763258,145.30160271,-36.01431112,382,367,869,861,412,402,284,241,576,567,731,754,935,908,887,833,607,575,365,389,128,189,5827,5762,350,324,102,99,6,11,4,0,112,110,5424,5310,442,465,5754,5668,163,176,5640,5582,1036,1587,5738,5666,294,279,1083,438,1019,1.1,835,2.5,11977,2617,196,448,164,1495,2609,168,419,516,1152,112,110,5804,5737,259,240,5753,5667,30,31,4052,4263,4,5,10,3,0,0,20,27,1461,1252,1200,3316,1440,3074,5386,11402,1835,1666,976,154,113,3117,2571,17,161,34,364,"VIC",123
1166,6.89196228745225,149.1811626,-21.16481393,241,272,416,424,257,229,299,277,632,538,514,465,543,537,419,376,254,273,140,213,27,69,3367,3468,376,204,90,93,46,54,22,21,158,168,2946,2977,502,494,3214,3250,264,265,3133,3166,1044,1152,3374,3480,128,108,1907,665,1631,1.1,1326,2.5,7089,1306,96,299,72,1312,1284,131,313,301,948,158,167,3322,3342,261,165,3214,3250,27,26,2470,2642,16,13,16,11,3,0,11,9,763,673,354,2401,509,2218,3039,6853,807,872,1035,89,74,2239,1749,21,148,26,258,"QLD",52
1167,1294.40333938705,145.93135281,-17.69049137,204,216,518,502,266,196,180,151,334,355,443,482,711,646,640,528,382,315,205,173,26,53,3606,3378,301,241,118,165,20,29,24,40,162,234,3319,3057,386,413,3467,3253,271,244,3580,3342,940,1073,3647,3422,468,363,1350,507,1175,1.1,965,2.5,7900,1619,101,351,70,1045,1604,72,250,252,725,161,235,3543,3238,204,145,3467,3252,22,36,2663,2612,4,4,3,0,4,0,53,54,790,620,490,2399,641,2065,3363,7068,1246,851,649,95,87,2148,1678,20,119,23,233,"QLD",48
1168,4.18379586311121,153.1073746,-27.22690042,258,266,486,421,269,239,211,246,496,507,638,638,607,658,637,720,448,543,304,410,60,139,4173,4571,240,217,89,80,7,5,3,3,99,88,3014,3272,1048,1193,3818,4162,278,344,3563,3954,1372,1589,4029,4476,416,373,1733,506,1169,1.1,882,2.1,9294,1610,161,465,138,1294,1619,188,655,537,1105,100,88,3997,4417,317,282,3818,4161,42,79,2608,3226,22,24,13,12,7,0,19,25,1121,909,448,2835,777,2912,4703,8504,1100,947,1834,166,118,2160,1954,56,238,65,424,"QLD",82
1169,8.29656117756556,150.98800569,-33.7599846,908,843,1531,1357,611,551,533,515,1376,1521,1818,1888,1326,1332,1040,1258,868,929,365,445,116,217,10160,10566,334,289,34,49,0,0,4,0,38,49,6941,7013,3249,3554,7351,7421,2879,3208,9266,9544,4956,5169,10125,10484,232,298,2400,718,1974,1.1,1792,2.8,21141,4980,148,428,158,2344,5023,207,736,671,2018,38,52,10157,10534,297,270,7349,7420,286,347,6854,7563,384,376,235,225,10,10,111,104,1982,1693,1410,6287,1765,6527,7716,20608,2505,3325,1355,237,229,5968,5312,623,1539,505,1822,"NSW",104
1170,165.229669680973,150.69020464,-33.83757995,185,179,481,469,307,256,248,212,323,316,444,477,474,475,456,419,274,249,102,111,25,38,3201,3103,117,97,56,52,3,0,0,0,59,52,2601,2472,578,591,2735,2630,471,453,3029,2913,901,997,3154,3048,149,138,2200,629,1769,1.1,1594,3.1,6488,1429,62,170,45,948,1420,67,158,157,752,58,51,3139,3023,123,125,2735,2630,18,19,2668,2678,4,6,44,26,0,0,20,17,352,272,355,2103,460,1915,2152,6202,814,753,377,78,56,1927,1546,56,231,54,265,"NSW",29
1171,6.14508091158001,145.00014963,-37.77222371,749,764,1185,1105,452,454,654,760,2130,2505,2045,2283,1467,1570,929,1031,630,703,485,554,153,312,10407,11554,473,486,64,66,0,6,4,4,68,76,7397,8401,2896,3124,7659,8608,2722,3002,9369,10547,5903,7019,10197,11318,497,539,2010,736,2031,1.1,1564,2.4,22556,3521,182,580,204,4463,3548,213,751,736,4922,69,75,10298,11508,512,458,7659,8609,243,326,4624,5496,110,88,159,133,33,54,84,81,4467,4866,1585,6691,2354,7238,9866,21515,2804,2698,3346,297,273,6329,6698,866,2261,999,2977,"VIC",132
1172,12.7160921902009,150.88538163,-34.46097153,0,0,0,0,0,0,0,3,3,0,4,0,6,0,5,3,5,0,0,0,0,0,9,0,16,5,0,0,0,0,0,0,0,0,16,3,6,3,18,4,5,3,23,4,6,3,0,3,27,7,0,337,0,0,0,0,33,3,0,8,0,13,0,0,3,0,3,0,0,18,6,3,0,17,3,3,0,11,3,0,0,3,0,0,0,0,0,6,0,3,17,3,3,0,0,0,0,0,5,0,13,3,0,3,0,0,"NSW",0
1173,40.8453357729806,149.16315932,-35.35076069,12,11,49,30,21,17,38,30,61,33,89,39,104,57,105,62,60,45,24,21,3,3,531,316,35,34,15,12,3,0,0,0,18,12,397,261,92,59,460,296,36,28,473,304,171,123,422,279,354,160,1300,584,1343,1.1,716,1.6,1218,120,32,107,14,234,104,24,49,30,98,15,15,487,311,64,24,460,295,6,3,333,218,0,0,3,0,0,0,3,0,121,87,72,344,44,226,468,702,212,43,159,27,7,295,177,12,29,6,30,"ACT",8
1174,2520.679451756,146.35971888,-41.65411467,174,151,386,357,160,185,107,108,214,269,327,346,353,423,449,456,334,319,150,177,45,93,2525,2724,174,160,76,95,12,7,3,0,91,102,2278,2418,314,367,2580,2767,43,50,2503,2678,547,755,2515,2684,111,135,1083,393,947,1.1,771,2.4,5445,1156,70,214,84,614,1165,75,263,287,587,90,103,2521,2695,89,86,2580,2768,14,25,1608,1876,3,3,3,0,0,0,17,16,786,682,514,1470,664,1557,2528,5198,1043,643,439,77,64,1280,1113,32,108,26,216,"TAS",55
1175,2.38468580481,153.03660196,-27.49307179,105,103,168,165,121,118,389,365,654,566,397,299,294,245,203,166,120,89,80,73,19,50,2441,2154,108,86,30,28,5,5,0,0,35,33,1385,1243,910,794,1598,1400,701,640,1764,1608,1527,1313,2230,2003,797,588,2200,598,1665,1.2,1329,2.3,5618,613,55,191,45,1370,589,53,164,127,1041,35,32,2284,2027,230,180,1598,1401,119,128,1043,1009,81,65,70,44,3,3,44,23,793,671,370,1622,424,1349,1973,4233,292,396,1060,106,85,1517,1234,152,490,100,526,"QLD",25
1176,33.4050477712052,151.00119377,-34.02228239,683,599,1678,1546,1017,919,809,721,984,1055,1333,1585,1663,1901,1426,1355,550,550,227,277,51,127,10073,10371,349,263,75,85,0,3,0,0,75,88,8301,8446,1816,1891,8911,8981,1271,1407,9711,9844,4234,4486,10015,10295,211,253,2383,733,2246,1.1,2096,3.2,20774,4750,163,342,115,2689,4773,250,673,448,2347,75,87,10051,10279,295,270,8911,8980,64,98,8216,8652,65,73,125,109,12,18,27,22,1346,1139,1248,6410,1588,6523,6729,20308,2306,3264,834,211,193,6274,5879,317,1042,244,1255,"NSW",63
1177,406.870937338304,152.81344894,-27.21886716,299,265,616,580,283,267,137,155,295,338,634,691,638,618,566,524,295,255,86,88,20,20,3685,3679,185,121,43,36,5,4,3,4,51,44,3125,3094,599,578,3660,3583,94,115,3538,3498,1373,1572,3660,3660,95,99,2167,662,1803,1.1,1694,3,7514,1838,71,204,48,794,1867,79,227,98,682,50,45,3674,3649,146,106,3658,3583,25,34,2394,2563,3,3,5,7,4,0,12,18,1090,874,633,2159,835,1979,2738,7319,850,1327,286,89,74,2161,1884,81,330,83,438,"QLD",21
1178,6.25222383714484,115.74337599,-31.80887663,327,280,796,754,433,429,372,326,441,454,746,800,873,1001,805,785,353,322,150,160,26,47,5001,5184,320,174,15,15,0,0,0,0,15,15,3192,3188,1912,2021,4559,4559,564,659,4502,4543,2516,2609,4944,5168,202,165,2167,794,2441,1,2201,2.9,10479,2571,73,213,45,1298,2629,115,266,217,1093,13,18,5106,5200,204,139,4559,4558,51,72,3547,3887,59,68,50,49,8,14,31,32,1191,946,659,3321,909,3237,3919,10114,1390,1528,644,118,104,3208,2803,205,731,122,818,"WA",33
1179,10.5221954160657,151.55458664,-33.27307,229,231,450,471,300,245,242,243,410,441,492,476,547,575,613,610,520,594,390,492,155,274,4106,4423,241,231,195,169,4,4,6,6,205,179,3616,3797,463,565,3973,4246,138,148,3939,4186,912,1043,3983,4254,321,338,1651,431,1007,1.1,742,2.2,8897,1584,169,395,196,1321,1589,187,518,638,1023,204,180,3929,4244,214,229,3972,4247,27,46,3061,3499,8,7,3,3,0,0,14,16,830,710,467,2814,629,2943,4489,8236,1532,833,1220,168,135,1820,1595,39,180,33,260,"NSW",136
1180,5409.2967394417,146.51011287,-34.75008757,223,236,408,421,208,194,128,107,257,317,342,350,438,452,460,380,299,302,210,228,54,108,2827,2922,201,172,290,312,3,0,3,0,296,312,2632,2729,145,119,2774,2828,69,71,2748,2828,509,679,2727,2806,284,263,1079,451,1007,1.1,800,2.4,6080,1213,94,170,100,820,1204,91,171,326,643,298,310,2537,2581,193,203,2773,2829,8,4,2242,2425,0,3,3,5,0,0,12,5,460,385,555,1567,700,1489,2769,5531,963,673,569,59,75,1450,1225,19,92,15,194,"NSW",74
1181,43.0064464956309,144.20789022,-36.7538911,192,173,387,388,208,169,103,104,245,267,352,379,342,297,250,244,114,105,44,27,3,10,2120,2059,118,104,17,7,0,0,0,0,17,7,2104,2026,76,89,2167,2083,23,33,2143,2067,547,757,2128,2078,26,22,1608,641,1668,1.1,1554,3.1,4258,1006,33,99,25,498,1017,29,95,49,411,18,9,2167,2105,54,50,2167,2084,5,18,1407,1482,3,3,4,0,0,0,3,4,642,530,355,1225,389,1156,1431,4207,422,811,110,37,35,1297,1140,14,133,30,219,"VIC",14
1182,4.5467470840072,153.04559342,-27.52708127,438,342,683,712,324,301,284,261,616,670,822,882,659,713,433,446,281,334,222,320,86,135,4585,4911,265,205,23,38,4,4,0,4,27,46,3846,4146,835,834,4275,4502,413,493,4369,4663,2480,2609,4601,4958,108,75,2167,764,2121,1.1,1792,2.7,9742,2068,71,218,69,1305,2084,84,303,317,1274,26,46,4660,4943,162,128,4276,4501,57,95,3144,3574,17,27,18,32,10,11,19,15,1228,1076,853,2650,1081,2783,3811,9559,1292,1435,745,107,106,2732,2635,292,818,273,1013,"QLD",57
1183,64.3548387237922,151.26635594,-33.63311555,299,281,687,669,372,311,247,203,308,347,602,718,785,824,703,731,552,560,299,361,130,218,4706,4979,277,245,22,22,0,3,0,0,22,25,3558,3844,1196,1188,4460,4680,330,413,4392,4659,2355,2450,4622,4900,203,203,2817,740,2216,1.1,1844,2.7,9931,2450,77,255,106,1110,2438,94,364,445,932,24,23,4741,5047,218,153,4460,4680,43,66,3158,3659,3,4,11,8,13,10,26,28,1310,1101,812,2902,1121,2899,4216,9521,1604,1287,434,76,104,2663,2416,260,747,196,802,"NSW",106
1184,13.8430371844229,138.61351362,-35.07783757,327,342,866,800,500,487,434,373,685,679,732,851,914,1066,785,732,296,371,192,224,61,156,5535,5880,258,200,32,19,4,5,0,0,36,24,4484,4698,1205,1291,5312,5552,394,460,5272,5566,2269,2486,5564,5862,66,131,1517,628,1635,1,1404,2.7,11624,2621,100,260,69,1548,2622,149,479,350,1339,38,25,5662,5966,92,91,5311,5553,34,41,3247,3780,14,20,29,30,6,3,35,46,2021,1773,944,3513,1180,3614,4493,11426,1264,2169,616,145,128,3504,3252,116,557,93,740,"SA",74
1185,7.65980963896039,144.81290938,-37.72628843,381,329,778,732,571,474,585,587,947,838,761,900,922,1169,964,1000,516,456,203,231,40,84,6525,6656,145,143,32,23,0,7,0,5,32,35,3741,3725,2586,2718,3192,3165,3204,3390,5871,6037,2634,2785,6417,6483,223,289,1509,470,1369,1.1,1272,3,13409,2938,139,256,80,2097,2946,202,437,376,1778,34,33,6329,6454,307,313,3192,3164,375,423,4504,4771,57,43,407,382,0,0,95,73,783,680,458,4604,649,4671,4575,12900,1931,1550,711,233,203,3686,3105,81,491,80,637,"VIC",53
1186,1987.70855365147,152.62050271,-30.21361345,110,97,232,199,107,100,56,51,118,115,150,196,294,295,282,266,190,187,84,88,34,41,1497,1489,160,146,55,62,7,0,3,0,65,62,1395,1379,156,173,1526,1510,36,56,1498,1499,381,495,1477,1483,117,88,1018,378,857,1.1,680,2.2,3164,620,42,146,42,463,620,39,183,141,360,65,64,1496,1505,97,66,1526,1511,15,27,928,987,0,3,0,3,3,0,8,19,491,414,326,857,438,789,1578,2959,670,320,271,74,56,717,635,20,82,26,133,"NSW",25
1187,22.517044951221,153.01224126,-27.56787716,278,302,578,516,323,322,314,293,743,679,606,571,597,494,432,423,313,341,192,223,58,109,4235,4099,199,174,190,193,9,22,20,18,219,233,2700,2666,1394,1332,3030,2887,1097,1127,3463,3456,1447,1456,4069,3971,373,273,1582,464,1098,1.1,977,2.6,8683,1371,154,351,99,1602,1334,130,387,366,1238,221,230,3901,3811,312,233,3030,2887,85,91,2514,2665,87,80,227,226,3,4,52,43,955,744,421,2749,536,2546,3310,8040,731,933,1313,194,147,2176,1674,69,241,85,305,"QLD",79
1188,5.42306005561192,145.12461206,-38.05659671,460,427,527,519,268,277,331,348,1019,1090,1000,1042,770,842,708,832,502,611,346,551,156,329,5794,6611,291,258,24,30,0,0,4,7,28,37,4293,4809,1398,1671,4926,5549,796,968,5141,5868,2378,2929,5537,6261,401,475,1857,618,1555,1.1,1087,2.1,12674,2309,189,494,164,1946,2309,201,807,744,1858,27,40,5706,6518,352,312,4926,5549,73,105,3406,4260,42,35,32,36,24,29,36,58,1709,1647,698,3913,1003,4425,6106,11799,1694,1878,1795,165,163,3411,3252,143,589,165,865,"VIC",196
1189,5.11360601684428,151.71753333,-32.90402645,387,364,569,560,335,370,599,613,961,857,739,761,683,738,571,528,389,450,282,502,162,440,5418,5970,260,213,179,181,0,7,0,3,179,191,4573,5008,740,837,4851,5288,524,620,4981,5469,2019,2192,5215,5512,537,749,1733,497,1297,1.1,1004,2.3,12014,1784,142,394,180,2225,1803,165,577,797,1918,181,187,5188,5748,309,246,4850,5288,52,60,3538,4231,27,27,65,104,5,3,27,21,1352,1187,609,3710,872,3953,4974,10725,1369,1440,1686,196,168,2927,2677,113,516,139,710,"NSW",225
1190,8.93068777681583,151.21579574,-33.76650714,455,414,1012,995,358,361,309,227,386,426,918,1056,909,897,572,601,518,693,425,446,106,203,5744,6141,225,177,16,9,3,3,0,0,19,12,3939,4144,1827,1974,4569,4721,1222,1440,5268,5529,2971,3020,5709,6066,129,181,2708,695,2271,1.1,1918,2.9,12084,2907,89,203,115,1188,2908,86,388,489,1039,19,15,5761,6134,190,170,4569,4722,91,154,3721,4246,21,19,31,23,42,48,50,46,1543,1339,937,3306,1236,3425,4326,11775,1810,1492,659,102,89,3039,2707,384,1023,317,1075,"NSW",65
1191,5.41566688730353,150.93626497,-33.88443927,714,622,1469,1297,810,728,681,683,1223,1482,1321,1508,1426,1415,943,958,567,603,344,494,109,193,9340,9730,266,254,61,53,7,8,0,0,68,61,3905,3560,5174,5945,1868,1729,7269,7820,8171,8296,3354,3341,9219,9591,309,310,1610,340,929,1.3,917,3.2,19430,3597,242,593,172,2821,3615,337,873,819,2421,68,61,9066,9502,473,421,1869,1727,3895,4283,3643,3936,32,38,271,243,4,3,43,33,1053,855,438,6277,608,6786,6048,18808,1796,1818,1906,483,427,4270,3265,68,551,67,616,"NSW",123
1192,1.80015093243715,149.06689723,-35.17017973,4,11,25,39,7,7,6,5,12,11,24,28,27,27,21,29,17,17,10,5,0,0,140,164,14,14,3,0,0,0,0,0,3,0,128,144,18,27,142,170,8,3,142,167,72,86,145,162,5,6,1300,953,2318,1.1,2250,2.8,317,82,0,8,4,30,89,0,7,0,32,3,3,146,177,6,0,141,169,0,0,105,118,0,0,0,0,0,0,3,0,38,49,27,84,36,90,115,309,49,25,30,0,0,89,98,12,19,12,20,"ACT",0
1193,371.330104331004,146.71470914,-36.34220642,88,112,234,256,131,124,78,47,135,131,267,285,341,338,396,390,247,244,119,150,31,76,1911,2013,153,142,15,13,0,4,0,0,15,17,1689,1789,270,247,1753,1970,77,80,1762,1973,633,778,1721,1925,314,195,1517,498,1179,1.1,956,2.3,4156,923,56,178,49,536,871,63,226,202,427,17,21,1952,2030,96,105,1753,1970,16,24,1030,1229,3,4,6,0,0,0,7,10,658,661,453,1024,559,1085,1847,3644,713,508,319,43,34,1012,967,72,187,74,280,"VIC",33
1194,1.70989400520718,149.06214414,-35.35297165,92,81,163,146,67,65,75,65,172,181,213,227,156,144,133,163,129,134,60,73,25,32,1207,1249,79,62,10,18,0,0,0,0,10,18,946,964,261,293,1061,1091,160,171,1144,1187,681,710,1184,1260,59,39,2024,903,2180,1.1,1677,2.4,2543,527,16,97,26,365,525,36,119,79,323,12,17,1203,1250,71,44,1060,1093,3,16,695,791,12,14,26,25,3,3,7,12,406,354,204,752,276,747,1109,2440,304,374,335,18,20,686,676,87,223,69,255,"ACT",18
1195,3300.30484763476,148.04847268,-41.41952368,169,139,367,350,161,144,85,94,203,231,297,376,501,480,655,564,466,394,177,184,69,71,2844,2767,306,260,102,108,3,9,0,7,105,124,2584,2471,362,397,2953,2848,52,69,2844,2770,618,759,2790,2699,254,211,953,366,833,1.1,657,2.1,5953,1286,94,359,122,752,1291,84,296,270,600,106,124,2891,2775,153,128,2953,2848,35,29,1784,1879,5,3,0,3,0,0,12,18,974,813,574,1807,646,1700,4181,5491,1268,621,590,150,78,1206,1051,26,115,25,220,"TAS",70
1196,903.249628477669,144.04271315,-38.25545782,183,157,443,388,206,191,139,118,226,266,375,402,445,469,434,425,260,206,123,130,35,66,2698,2650,172,168,7,16,4,0,0,0,11,16,2473,2443,281,252,2708,2641,62,75,2639,2597,748,1029,2672,2603,118,123,1473,525,1346,1.1,1165,2.7,5515,1290,57,154,56,685,1282,53,190,161,589,9,18,2752,2691,105,111,2708,2641,22,33,1619,1724,5,11,0,0,0,4,17,16,886,757,576,1516,699,1429,2304,5276,782,822,303,48,60,1541,1315,50,202,45,331,"VIC",27
1197,10.1553474622592,151.54057385,-33.1094369,250,235,542,505,273,233,214,194,367,423,476,500,497,561,507,581,470,490,251,242,51,72,3629,3776,268,261,106,113,3,6,3,0,112,119,3241,3414,482,478,3591,3761,150,136,3564,3749,1065,1190,3657,3824,97,73,1666,510,1220,1.1,1015,2.5,7652,1699,86,275,89,958,1721,126,391,253,806,111,117,3649,3813,137,108,3592,3762,26,38,2614,2937,0,0,13,6,3,3,6,16,858,730,520,2356,678,2408,3579,7481,1190,1066,672,121,91,1855,1693,92,270,57,382,"NSW",47
1198,10.028378400025,115.76314914,-32.52428886,347,297,642,632,376,311,321,304,505,583,551,551,549,627,457,546,547,628,432,490,93,151,4406,4846,413,273,146,136,0,3,3,3,149,142,3497,3698,994,1153,4360,4674,179,231,4115,4422,1094,1240,4351,4796,257,264,1615,416,1003,1,844,2.4,9670,1883,133,311,143,1357,1898,157,456,522,1157,150,139,4390,4775,277,206,4361,4675,24,52,2734,3257,3,3,8,5,0,5,24,44,1438,1232,402,3043,673,3181,4189,9147,1042,1289,992,156,148,2136,1748,28,117,9,233,"WA",99
1199,543.584745880703,153.31377384,-29.13928315,149,154,313,284,139,133,103,85,195,209,268,281,387,378,411,374,311,297,204,192,48,75,2324,2326,203,136,93,83,3,0,4,3,100,86,2239,2158,159,185,2394,2326,33,37,2350,2276,539,590,2335,2335,346,320,1395,397,912,1.1,750,2.2,5336,953,91,253,88,678,941,85,239,231,531,101,84,2321,2275,106,102,2394,2327,20,12,1693,1725,0,0,0,0,0,0,17,9,562,486,405,1494,507,1376,2503,4672,838,477,705,99,62,1070,893,25,100,27,167,"NSW",48
1200,49.0822240336267,152.72043002,-25.58777741,112,98,237,243,109,106,59,63,143,175,167,182,222,239,207,211,182,160,90,97,24,38,1438,1534,114,79,46,50,8,5,7,6,61,61,1353,1394,117,113,1462,1505,13,27,1430,1464,293,350,1402,1503,72,78,1300,408,919,1.1,798,2.5,3055,634,42,102,50,376,635,46,134,118,337,63,61,1431,1496,59,55,1463,1505,0,8,1010,1117,0,0,0,0,0,0,6,7,371,327,215,868,272,881,1270,2907,442,362,318,56,62,641,573,6,37,0,60,"QLD",36
