id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,STATE,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,Imp_State,AUS_MORT_DTH
627,153.8787121,146.7908869,-36.11729815,644,612,1093,1081,537,514,486,526,951,1067,1004,1107,916,1000,770,835,401,431,200,243,57,108,6641,7145,419,379,106,139,7,10,0,0,113,149,6216,6611,580,674,6598,7014,256,344,6587,7065,1888,2395,6706,7161,220,215,1500,595,1366,1.1,1158,2.6,14304,2711,156,445,84,1926,2757,219,618,369,1863,114,152,6735,7196,211,177,6597,7014,37,46,4625,5261,27,29,15,13,3,0,17,31,1774,1642,945,4036,1258,4281,5784,13866,1216,2050,1968,205,214,3877,3566,64,372,62,599,VIC,0.087807606,0.070749441,0.045997903,0.054666201,92.35613988,0.528766166,0.018315274,0.129605033,0.029290458,0.132191541,1.008572653,230.623587,NotImp,-0.006048971
628,2.504862277,144.9843021,-37.78407793,339,304,450,419,206,217,370,486,1300,1559,994,1016,703,701,497,616,328,344,184,268,48,124,5171,5786,249,268,25,28,4,0,0,0,29,28,3665,4121,1403,1587,4161,4549,948,1188,4528,5084,3396,3884,4991,5633,371,355,2167,838,2305,1.1,1698,2.2,11349,1540,80,323,68,2624,1536,109,522,327,2834,30,25,5082,5706,309,320,4161,4549,105,158,1885,2403,27,18,89,68,28,39,37,39,2591,2698,903,3397,1393,3554,5262,10626,1128,1158,2339,152,134,3366,3530,536,1492,631,1738,VIC,0.056656974,0.075425148,0.049339207,0.064845815,3238.073026,0.531718062,0.005022026,0.451629956,0.025198238,0.125903084,0.973065182,3.815893263,NotImp,-0.033929384
629,118.2752348,153.0370834,-30.37613395,571,576,1377,1228,728,705,440,487,792,885,1022,1264,1314,1554,1298,1358,881,937,511,593,167,253,8539,9297,562,544,388,451,8,7,8,4,404,462,7721,8374,995,1068,8525,9169,258,361,8353,9042,2371,2920,8586,9313,437,448,1600,467,1096,1.1,902,2.5,18786,3762,250,654,210,2277,3810,339,940,758,2190,403,464,8369,9069,329,308,8523,9169,64,108,5964,6953,10,11,14,8,6,5,53,69,2197,1944,1256,5365,1740,5753,7919,17899,2513,2235,2139,354,302,4267,4222,108,566,108,860,NSW,0.061056106,0.049345257,0.082982914,0.094906052,157.5012619,0.524777772,0.046095704,0.14275829,0.034917762,0.167722361,0.972952747,264.992637,NotImp,0.655687186
630,375.9362626,147.5636318,-42.73565333,252,274,489,468,267,239,216,211,418,433,478,551,534,582,494,517,332,361,235,255,59,105,3580,3805,194,191,105,116,12,7,7,11,124,134,3249,3460,354,353,3565,3787,77,80,3498,3728,908,1104,3577,3776,130,173,1300,532,1274,1.1,1044,2.5,7658,1617,90,249,80,996,1632,128,336,298,858,122,136,3501,3712,151,148,3566,3788,8,14,2361,2657,0,0,5,4,0,0,10,14,1026,984,499,2311,624,2410,3247,7354,1063,1214,612,103,81,1959,1845,39,167,43,294,TAS,0.068686341,0.055758684,0.081733908,0.094137616,20.31643214,0.522130826,0.03368586,0.112808461,0.024024024,0.154197676,0.996830428,589.9593547,NotImp,-0.019730598
631,8.564637439,115.8046845,-31.83178394,495,470,808,725,388,384,427,396,900,891,998,994,807,864,967,1101,574,536,222,275,63,141,6268,6545,379,234,46,65,5,3,0,3,51,71,4381,4610,2029,1941,5783,5924,669,671,5669,5914,2860,2956,6277,6512,145,189,1900,686,1811,1,1563,2.6,13120,2877,117,359,112,1877,2937,164,539,370,1577,52,69,6372,6504,224,206,5782,5924,85,110,4059,4455,36,19,55,58,10,12,37,44,1860,1635,826,4246,1062,4257,5294,12790,1851,2211,811,157,126,4003,3551,138,689,110,920,WA,0.073551829,0.062728659,0.065467571,0.072555445,1371.719533,0.527703681,0.009298072,0.404694764,0.021568478,0.126590961,1.041836415,14.41765286,NotImp,0.075948682
632,1007.360616,146.4396555,-19.15676172,183,181,409,351,210,194,109,94,330,319,450,434,529,490,546,461,310,244,107,85,16,24,2934,2735,265,142,91,96,8,3,9,5,108,104,2529,2287,366,368,2836,2587,81,85,2746,2496,678,838,2840,2669,430,378,1733,573,1390,1.1,1169,2.5,6319,1239,112,312,59,884,1273,79,262,125,607,105,106,2805,2549,289,221,2836,2587,16,21,1956,1869,0,0,0,3,0,0,7,8,763,621,331,1972,381,1735,2598,5509,760,1009,346,89,75,1655,1350,21,79,32,200,QLD,0.057604051,0.032125336,0.068512658,0.05585443,6.2666073,0.474683544,0.033544304,0.142405063,0.025949367,0.150158228,1.149066092,1142.537047,Imp,-0.291495409
633,35.59717653,153.5548727,-28.84737977,406,390,795,772,481,419,413,376,681,692,799,959,1021,1101,1138,1261,861,1046,694,984,323,555,7206,8113,406,442,243,338,10,6,12,9,265,353,6401,7104,741,891,7003,7879,240,291,6900,7710,2107,2366,7039,7864,852,865,1600,459,996,1.1,792,2.1,16620,2949,219,730,327,2185,2990,284,1017,1254,1850,266,354,7012,7872,332,330,7002,7878,90,119,5137,6211,9,5,13,5,8,8,23,36,1603,1421,1119,4694,1614,5122,7757,14902,2735,1289,2618,265,234,3368,3223,86,521,96,736,NSW,0.047894103,0.047472924,0.112989591,0.155526142,454.1333943,0.512544372,0.037181878,0.130136574,0.030022261,0.230491547,0.930562347,93.1652224,NotImp,1.491922114
634,2.496003228,144.9571722,-37.83338056,253,268,300,302,160,160,372,368,1067,1168,894,902,610,617,539,581,344,347,201,223,53,99,4556,4806,238,229,17,28,3,0,0,0,20,28,2785,2929,1561,1769,3337,3456,1022,1261,3570,3865,2871,3066,4162,4534,688,538,2500,944,2515,1.1,1719,2,9921,1520,106,386,92,2136,1513,108,503,330,2015,18,27,4333,4676,442,333,3337,3455,116,159,2088,2495,73,64,89,97,115,152,17,31,1613,1479,660,3092,894,3179,4943,8694,956,1025,2281,147,130,2872,2700,433,1224,399,1328,VIC,0.052514867,0.074589255,0.060270107,0.067425922,2837.812025,0.508365249,0.004837734,0.565712558,0.027917759,0.153698851,1.026778063,2.209245249,NotImp,-0.051497621
635,6.198914786,145.7658507,-16.9145807,202,210,320,294,280,259,502,533,1112,1122,849,668,759,662,640,480,362,241,154,127,30,47,4841,4399,368,242,167,153,145,140,42,43,354,336,2706,2294,1566,1532,3350,2829,950,1022,3346,2792,2216,2134,3730,3551,4055,3515,1733,631,1332,1.1,995,1.9,14851,1237,192,575,58,2624,1214,160,518,196,2049,352,338,4003,3540,855,764,3350,2830,144,187,2226,2206,77,59,36,31,7,8,75,60,1432,1132,614,3144,623,2714,4645,7280,582,686,2374,290,211,2819,2361,122,546,117,687,QLD,0.02774224,0.069692277,0.036762726,0.027942365,2062.949825,0.320966873,0.046458389,0.341368166,0.033732831,0.114395368,1.26733155,1390.582974,Imp,-0.197339607
636,2660.486781,151.7231199,-28.73941992,168,150,377,373,162,165,117,78,222,229,350,334,405,439,515,527,350,254,116,84,28,48,2605,2524,205,155,65,59,0,0,0,4,65,63,2325,2192,358,369,2534,2401,175,180,2584,2450,746,829,2556,2504,151,140,1127,428,985,1.1,873,2.5,5351,1249,77,217,50,672,1256,67,193,162,482,67,64,2616,2511,126,105,2535,2401,17,22,1913,1908,9,3,0,3,0,3,10,20,567,488,521,1567,581,1431,2501,5059,882,646,410,73,54,1442,1156,35,136,29,211,QLD,0.059428144,0.036441787,0.092301943,0.072122571,2.010530369,0.50990284,0.023916293,0.202167414,0.023729447,0.143124066,1.079109063,184.9100596,Imp,-0.230825985
637,15.18417987,145.2303685,-37.89719674,420,376,856,766,440,446,439,375,880,850,897,976,887,971,833,942,536,571,222,225,45,79,6234,6365,223,211,36,27,5,0,0,0,41,27,4385,4382,1899,2044,4810,4874,1523,1581,5714,5767,2550,2772,6266,6366,97,109,1733,597,1552,1.1,1385,2.8,12837,2888,115,296,99,1785,2918,156,529,359,1468,40,29,6270,6410,148,135,4808,4874,302,323,3626,4046,188,180,101,90,4,4,50,60,1701,1440,810,4107,1032,4132,4857,12631,1687,1964,811,187,159,3783,3292,175,683,160,797,VIC,0.062008257,0.063410454,0.062548684,0.068157034,793.1819905,0.513164044,0.005296775,0.548917277,0.026951239,0.121046892,1.040625504,25.20353819,NotImp,-0.050831871
638,68.98110812,151.3620764,-32.83196307,732,708,1354,1295,699,671,699,664,1391,1222,1320,1247,1270,1314,1168,1203,795,862,462,697,145,344,9557,9801,481,425,479,452,20,27,24,20,523,499,8706,8935,644,597,8854,9482,149,179,8651,9302,1611,2006,8769,9309,1164,790,1517,443,1176,1.1,934,2.5,20032,3583,300,657,249,3158,3467,335,826,1025,2573,522,499,8893,9174,620,553,8853,9481,31,57,6691,7610,13,10,19,16,3,3,18,35,1806,1570,722,5993,1104,6378,7794,18081,2438,2265,2200,279,289,4470,3880,46,244,26,450,NSW,0.071884984,0.068041134,0.069984526,0.094993261,286.2486825,0.513253132,0.051015824,0.078320771,0.028353217,0.169320621,1.049247177,116.0425103,NotImp,0.69012754
639,117.2138466,138.7255236,-35.0348919,528,540,1258,1135,641,582,486,360,570,654,1222,1346,1411,1469,1367,1482,783,644,278,318,94,151,8127,8255,511,426,36,36,3,0,0,0,39,36,6696,6786,1686,1653,8004,8034,405,455,7950,8033,4278,4418,8115,8249,221,220,1797,742,2033,1.1,1721,2.7,16806,4002,122,484,119,2127,4024,160,663,406,1755,39,38,8365,8458,234,185,8004,8032,96,133,3973,4518,4,10,6,12,14,17,41,62,3616,3154,1949,4611,2369,4357,6776,16364,2446,2988,606,183,148,5036,4576,621,1415,478,1728,SA,0.063548733,0.050339165,0.068721366,0.066222407,142.166087,0.521568394,0.004462426,0.249836378,0.019694175,0.116261082,1.037971641,16.45050078,Imp,0.22796436
640,16.69296829,133.8749062,-23.67882876,193,153,323,291,160,176,165,164,339,384,334,334,349,343,267,233,104,78,29,28,0,12,2058,2036,205,160,506,552,4,3,10,6,520,561,1682,1662,331,347,1654,1613,352,414,1833,1848,548,719,1919,1977,517,439,1975,795,1810,1.2,1554,2.7,4849,706,67,138,25,811,703,55,159,93,739,520,560,1523,1492,220,143,1653,1613,15,23,1177,1268,11,16,9,5,4,5,32,25,622,564,316,1160,371,1159,1714,3896,255,503,571,48,34,1203,1104,42,131,54,227,NT,0.071354919,0.067849041,0.02742268,0.024329897,274.0636801,0.462061856,0.222886598,0.297731959,0.016907216,0.110721649,1.113133301,1331.678361,Imp,-0.408606784
641,2.182900409,145.0207049,-37.8567601,252,207,367,359,158,158,301,377,900,1048,599,696,487,541,434,510,339,411,202,215,75,124,3906,4436,208,209,9,6,0,0,0,0,9,6,2638,3011,1160,1317,3081,3481,737,871,3322,3762,2612,3011,3718,4254,302,345,2500,954,2556,1.1,1711,2.1,8620,1546,65,218,71,1593,1563,93,376,285,1763,12,6,3813,4337,292,302,3080,3483,101,134,1908,2375,128,90,34,25,263,267,23,19,1163,1221,627,2547,903,2859,4250,7973,1184,850,1685,102,103,2515,2491,395,1110,388,1290,VIC,0.05324826,0.078654292,0.071453428,0.086996868,2708.221713,0.538684607,0.001739937,0.473842942,0.023779144,0.128523373,0.963466042,6.92286367,NotImp,0.027282094
642,3.897952097,115.8373532,-31.92445076,439,376,556,553,215,223,383,381,1029,997,992,1006,690,680,426,418,193,210,133,220,49,129,4788,4982,318,210,21,26,0,0,0,0,21,26,3161,3338,1592,1506,3937,3919,845,954,4090,4306,2780,2819,4619,4800,290,306,2362,934,2544,1.1,1939,2.4,10018,1752,83,292,60,1931,1774,96,380,303,1705,24,27,4755,4837,327,330,3938,3919,111,131,2622,2954,52,30,41,41,19,24,59,42,1675,1493,669,3087,943,2978,4302,9417,1095,1425,1338,110,79,3147,2826,291,1094,272,1189,WA,0.081353564,0.076262727,0.037428885,0.055793991,2045.344626,0.52899491,0.004691087,0.488771334,0.018864158,0.121169777,1.060669021,3.734140781,NotImp,-0.067190776
643,207.6684321,151.110029,-29.76257567,397,436,837,753,395,371,299,287,592,620,643,713,691,716,648,693,586,650,343,410,87,232,5124,5524,395,355,395,376,11,11,7,12,413,399,4903,5325,311,316,5148,5561,147,156,5055,5499,1161,1415,5103,5484,390,274,1263,467,995,1.1,812,2.4,11253,2217,144,307,138,1483,2205,208,406,627,1244,413,399,4853,5303,251,178,5149,5561,14,18,4183,4684,3,3,3,6,0,4,8,12,816,666,841,3033,1111,3131,4867,10587,1556,1294,1353,186,152,2504,2262,25,230,33,389,NSW,0.074024705,0.052075002,0.090279012,0.114803625,53.92765875,0.52594633,0.072152124,0.082637285,0.030033766,0.16260885,0.986237712,297.455801,NotImp,0.285803418
644,90.61361206,151.4611211,-32.80067761,630,599,1177,1119,548,562,490,525,978,983,1062,1025,1039,1090,1056,1076,630,622,302,427,76,180,7617,7928,372,280,416,437,3,8,9,9,428,454,7214,7368,404,447,7614,7808,112,122,7465,7685,1128,1391,7654,7903,270,244,1471,451,1181,1.1,970,2.6,16072,2833,236,564,180,2372,2848,275,689,662,2017,430,451,7274,7476,284,281,7614,7806,22,23,5666,6164,4,10,10,9,3,3,20,24,1552,1351,548,5141,790,5204,6417,15556,2128,2222,1452,291,228,3903,3168,20,140,29,292,NSW,0.076468392,0.06315331,0.062713868,0.076463635,175.4324454,0.516393953,0.054874634,0.067504511,0.032290176,0.162135258,1.039562728,120.9502043,NotImp,0.213507633
645,81.89967938,145.37568,-37.86184099,304,268,663,602,309,271,249,213,402,399,723,780,766,834,863,846,442,343,138,154,33,55,4642,4549,251,216,14,15,4,0,0,0,18,15,3795,3712,909,882,4470,4356,264,262,4388,4307,2242,2406,4605,4521,151,146,1733,654,1755,1.1,1527,2.6,9423,2120,127,307,60,1313,2137,124,435,170,1028,19,15,4700,4584,172,165,4469,4356,75,95,2073,2234,6,10,4,9,30,16,50,58,2139,1902,868,2851,1091,2606,3953,9126,1336,1748,348,100,105,2869,2500,229,666,213,817,VIC,0.060702536,0.049028972,0.065046689,0.058573854,113.6675084,0.509337861,0.003501698,0.24586163,0.021752971,0.129775042,1.074456402,36.60219102,NotImp,-0.165204618
646,1633.885924,144.8431011,-36.57900073,87,102,256,203,161,121,97,74,117,133,232,233,341,312,373,320,306,255,149,133,46,47,2031,1836,135,97,24,30,3,0,0,0,27,30,1876,1655,164,176,2004,1816,53,42,1984,1791,379,488,1988,1801,112,93,953,393,941,1.1,768,2.3,3996,937,92,172,73,549,925,57,131,163,350,25,31,2032,1828,109,72,2004,1815,4,14,1436,1356,0,0,4,4,0,0,4,3,479,378,458,1194,496,996,2028,3787,760,524,285,56,27,1051,795,12,50,12,117,VIC,0.047297297,0.042792793,0.125344008,0.108831624,2.444207232,0.49311984,0.014260696,0.108831624,0.020765574,0.172129097,1.163978495,137.7494157,NotImp,-0.178361081
647,6.704703714,152.972431,-27.26488241,351,311,660,604,331,310,278,273,557,601,641,670,595,661,482,490,226,225,86,97,16,35,4038,4133,184,144,86,86,4,6,0,3,90,95,3319,3356,774,780,3929,3962,182,203,3771,3833,1553,1688,4050,4149,69,73,1890,673,1639,1.1,1492,2.8,8342,1725,92,239,40,1112,1755,116,349,142,1000,91,95,4018,4072,111,110,3930,3962,30,38,2649,2922,10,10,0,4,3,3,23,24,1159,964,518,2529,724,2485,3096,8199,733,1496,644,136,119,2500,2245,60,272,51,384,QLD,0.079357468,0.066051307,0.039314395,0.042790363,1082.715223,0.51743977,0.022174278,0.232410404,0.030564545,0.11722402,1.05443196,23.46756862,Imp,-0.286831078
648,7.986291443,138.6889275,-34.69198694,540,468,888,784,462,479,474,519,810,832,734,740,720,731,598,653,384,490,304,382,56,117,5732,5999,239,196,232,235,9,3,7,0,248,238,4305,4431,1258,1395,5135,5389,492,496,5055,5288,1104,1322,5726,5911,263,263,1083,372,815,1.1,698,2.4,12166,1542,199,482,121,2201,1563,251,686,502,1940,248,241,5372,5606,349,348,5136,5389,44,49,2647,3154,3,3,92,85,3,3,42,68,2303,2060,420,3690,613,3883,5146,11634,867,1537,2247,360,261,2439,1944,13,89,15,153,SA,0.082853855,0.081620911,0.06114901,0.081285444,1353.83991,0.512698282,0.039944111,0.299252075,0.051039698,0.184186735,1.051611767,27.53473369,Imp,0.045949347
649,678.4318827,152.5785055,-27.68240449,353,341,809,774,465,409,454,281,798,601,906,809,931,822,797,753,451,383,186,199,53,97,5890,5257,315,210,265,180,28,4,10,6,303,190,5240,4615,559,522,5278,5077,78,88,5144,4949,1373,1577,5101,5110,1084,339,1517,561,1376,1.1,1189,2.7,11632,2397,195,427,109,1912,2282,156,380,297,1239,302,191,5514,4975,388,302,5278,5078,12,31,3843,3901,0,5,3,3,4,0,15,25,1172,983,761,3344,935,3056,4037,10209,1303,1497,880,172,138,3081,2482,41,135,43,294,QLD,0.059662999,0.063187758,0.05931402,0.058368435,17.1201857,0.478982206,0.042379438,0.107195049,0.026648328,0.134445113,1.195413374,49.75692407,Imp,-0.04282817
650,3287.900543,139.4380368,-34.73265168,148,127,329,311,180,151,108,88,206,211,360,353,449,456,597,521,419,361,182,158,41,75,2780,2614,238,199,48,56,4,0,0,0,52,56,2459,2315,343,321,2772,2579,65,86,2700,2549,616,720,2715,2551,237,219,1083,405,931,1.1,769,2.2,5724,1287,97,305,97,752,1280,69,255,255,516,54,56,2795,2611,168,147,2774,2577,18,18,1748,1760,0,5,5,3,0,3,30,30,848,681,593,1720,734,1441,4186,5266,1100,719,462,97,64,1410,1115,17,77,12,162,SA,0.048043326,0.034241789,0.112139738,0.103755459,1.740399238,0.498165939,0.018864629,0.142358079,0.028122271,0.188296943,1.107889908,79.53781722,Imp,-0.12573209
651,27.91691981,153.1753029,-27.75983044,134,140,415,372,259,274,187,180,251,287,364,401,412,444,345,324,169,165,72,70,16,20,2489,2568,136,109,31,20,10,0,0,0,41,20,1866,1964,629,614,2367,2413,148,174,2257,2327,892,1041,2463,2566,83,77,2000,634,1680,1.1,1616,3,5187,1168,72,115,38,689,1185,83,150,100,647,40,20,2470,2559,114,98,2367,2412,8,20,1787,1929,8,6,3,0,0,0,12,11,596,521,280,1661,421,1618,1771,5032,515,813,327,62,70,1542,1415,28,126,33,223,QLD,0.052824369,0.070753808,0.049537394,0.049151889,179.3759513,0.521202776,0.011757903,0.301657672,0.025443331,0.107555898,1.050440352,35.42945086,Imp,-0.328201866
652,34.68525012,151.1209971,-33.65985209,654,633,1265,1197,664,625,551,521,884,900,1331,1399,1416,1491,1088,1091,604,581,263,342,95,140,8424,8622,388,300,39,33,3,5,3,3,45,41,6328,6326,2233,2401,7357,7352,1271,1422,7958,8053,4205,4331,8437,8712,112,84,2383,694,2120,1.1,1911,3,17343,4089,128,325,121,2234,4095,175,603,407,1810,44,42,8578,8738,191,141,7356,7353,142,205,5596,6155,115,105,122,122,33,48,53,52,2199,1794,1362,5260,1742,5115,6162,17151,2245,2754,765,200,209,5243,4660,451,1216,345,1443,NSW,0.074208614,0.061811682,0.055465867,0.061289207,485.9991156,0.519488007,0.004958487,0.422451568,0.023581642,0.101418358,1.049404762,24.41809036,NotImp,0.195896904
653,28.4138824,151.1797863,-34.03416577,867,799,1472,1503,799,745,979,1069,2404,2359,2044,2051,2075,2064,1875,1757,1048,1096,642,864,236,440,13715,14138,724,611,132,125,8,5,3,3,143,133,11356,11602,2305,2505,12664,12890,1087,1323,12783,13182,6459,6710,13479,13962,718,632,2400,808,2006,1.1,1528,2.3,28791,5508,348,1030,287,4928,5559,376,1294,1033,4181,143,131,13601,14057,697,559,12664,12889,117,187,9927,10923,34,30,37,50,21,15,37,32,3118,2559,1916,9253,2429,9247,13441,27439,3901,3764,3927,319,276,8882,7997,449,1669,417,2107,NSW,0.057865305,0.07113334,0.066893582,0.083356488,978.8235231,0.516185051,0.009585996,0.250764101,0.020665463,0.151708808,1.055705826,18.70293137,NotImp,1.169497876
654,3374.062049,129.7039871,-14.20347604,161,152,277,258,109,120,100,122,207,224,119,98,92,101,51,58,16,23,6,4,3,3,1091,1110,50,52,1028,1073,0,0,12,4,1040,1077,1135,1158,0,0,109,95,996,1045,1134,1157,220,254,1087,1111,79,47,0,186,435,2,870,5,2325,232,13,15,12,430,222,8,18,54,454,1038,1079,96,80,5,5,109,96,0,0,1017,1041,0,3,0,0,0,0,10,10,52,48,38,642,39,702,456,2198,0,0,354,73,55,296,242,4,13,0,24,NT,0.134623656,0.095483871,0.010748065,0.012897678,0.688876224,0.498710232,0.910146174,0.877472055,0.055030095,0.051590714,1.095009597,2423.963432,Imp,-0.440116339
655,208.0326271,150.4582172,-23.23161199,139,108,369,319,198,176,183,71,308,176,414,345,423,381,295,232,146,110,47,35,10,6,2344,1884,188,73,132,25,29,0,8,0,169,25,2267,1766,152,129,1970,1876,32,34,1942,1869,576,623,1902,1885,509,61,1993,711,1992,1.1,1930,3.1,4354,1141,59,93,28,704,1024,18,86,48,354,170,26,2251,1868,110,64,1972,1876,0,5,1511,1508,0,0,0,3,0,3,3,4,391,297,285,1198,384,1067,1307,3786,413,716,85,29,25,1223,1059,27,103,18,187,QLD,0.056729444,0.058337161,0.046613088,0.03467279,20.82928421,0.475774971,0.044546498,0.07967853,0.012399541,0.076234214,1.340391742,537.2254563,Imp,-0.378114105
656,33.69686419,147.0457177,-41.37370869,115,122,300,290,132,128,88,69,149,177,246,303,250,258,209,215,161,175,84,104,35,69,1686,1840,83,70,33,42,3,5,0,0,36,47,1481,1618,252,261,1688,1816,56,64,1669,1816,432,493,1667,1779,60,103,1528,562,1426,1.1,1274,2.8,3609,850,26,75,40,362,843,35,117,170,334,37,46,1703,1836,29,28,1688,1814,7,4,1121,1292,11,9,0,0,0,0,7,5,476,431,264,1009,315,1071,1368,3447,496,575,158,32,40,953,841,42,111,29,181,TAS,0.06566916,0.043502355,0.077562327,0.096398892,104.0151634,0.532686981,0.02299169,0.17534626,0.019944598,0.128254848,0.960369164,434.1324035,NotImp,-0.224489241
657,1.239980594,130.8732025,-12.37954439,88,71,168,142,79,56,61,64,159,175,160,169,151,129,138,137,70,59,21,17,0,9,1026,969,70,59,88,77,8,4,5,7,101,88,637,560,310,309,686,632,265,239,802,740,361,382,957,884,132,155,1950,781,1658,1.1,1585,2.9,2127,386,17,77,13,350,367,28,77,51,287,98,91,859,780,138,157,686,632,22,32,566,555,24,12,30,17,0,0,7,12,266,219,145,572,149,531,681,1842,155,252,207,27,22,577,485,42,87,41,138,NT,0.074753173,0.058768218,0.042763158,0.039943609,949.561798,0.48825188,0.088815789,0.527725564,0.023026316,0.123590226,1.134715026,2625.504227,Imp,-0.427214079
658,711.0500341,153.2662529,-29.4205625,394,356,925,914,432,455,279,252,479,549,785,884,985,1108,1308,1348,1212,1190,745,746,188,309,7087,7558,645,552,331,335,9,12,3,3,343,350,6670,6930,704,779,7313,7654,145,173,7160,7527,1821,2001,7055,7449,1023,1008,1441,390,873,1.1,730,2.2,16537,3473,228,689,291,1733,3495,243,729,877,1496,341,353,7115,7462,276,296,7313,7654,63,93,5294,5920,5,8,3,3,3,6,21,26,1662,1421,1234,4682,1653,4698,8099,14503,3049,1408,1783,294,194,2959,2733,82,390,62,563,NSW,0.045352845,0.032109814,0.129701294,0.135747974,23.22449155,0.496009191,0.041903495,0.108900714,0.0295078,0.184847019,0.983715013,156.8127465,NotImp,0.890250512
659,6.587965374,153.1237393,-26.75007182,205,200,422,359,200,179,194,157,326,348,380,411,393,433,327,333,223,286,176,221,57,67,2746,2873,159,121,51,39,8,9,0,0,59,48,2377,2389,402,472,2737,2777,71,103,2616,2674,970,1034,2751,2871,76,87,1950,512,1245,1.1,1059,2.6,5788,1231,49,164,75,755,1237,97,255,220,627,59,49,2739,2834,104,112,2736,2777,24,37,1827,2071,4,4,0,7,0,3,7,7,798,646,357,1771,499,1779,2431,5621,784,705,659,112,87,1484,1327,41,164,37,259,QLD,0.069972357,0.060642709,0.078770081,0.099153567,762.7868229,0.523751943,0.01848333,0.181032994,0.03437554,0.148557609,1.022903453,80.7769771,Imp,-0.108348291
660,11.82572048,151.2440159,-33.97262027,581,596,1353,1144,649,638,758,569,1290,998,1704,1486,1667,1506,1365,1287,879,897,541,659,205,338,10644,9834,347,286,551,455,17,8,16,4,584,467,7114,6308,3216,3116,6786,6804,2339,2691,8317,8656,3893,4103,8966,9464,1899,634,2600,569,1743,1.1,1305,2.7,20964,4317,255,620,267,3600,3919,287,761,884,2524,584,468,9818,9030,591,621,6787,6805,202,254,6585,7229,56,59,152,136,250,262,45,54,1567,1317,981,6068,1179,6397,7342,18430,2330,1980,2255,243,177,4865,4499,421,902,353,1150,NSW,0.056143866,0.063298989,0.077510136,0.090341045,1634.528058,0.485618889,0.050131171,0.54195087,0.020033389,0.146625328,1.150994764,12.17928223,NotImp,0.869629304
