id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,DEATHS,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,Imp_State,STATE,AUS_MORT_DTH
1172,12.71609219,150.8853816,-34.46097153,0,0,0,0,0,0,0,3,3,0,4,0,6,0,5,3,5,0,0,0,0,0,9,0,16,5,0,0,0,0,0,0,0,0,16,3,6,3,18,4,5,3,23,4,6,3,0,3,27,7,0,337,0,0,0,0,33,3,0,8,0,13,0,0,3,0,3,0,0,18,6,3,0,17,3,3,0,11,3,0,0,3,0,0,0,0,0,6,0,3,17,3,3,0,0,0,0,0,5,0,13,3,0,3,0,0,0,0,2,0,2.25,0.019751736,5.25,0,11.75,3.25,6.75,0.2,4.06412534,NotImp,NSW,-0.460375169
1173,40.84533577,149.1631593,-35.35076069,12,11,49,30,21,17,38,30,61,33,89,39,104,57,105,62,60,45,24,21,3,3,531,316,35,34,15,12,3,0,0,0,18,12,397,261,92,59,460,296,36,28,473,304,171,123,422,279,354,160,1300,584,1343,1.1,716,1.6,1218,120,32,107,14,234,104,24,49,30,98,15,15,487,311,64,24,460,295,6,3,333,218,0,0,3,0,0,0,3,0,121,87,72,344,44,226,468,702,212,43,159,27,7,295,177,12,29,6,30,8,0.5,0.758333333,0.570247934,4.611570248,0.799130762,0.570247934,0.272727273,8.429752066,2.495867769,4.396694215,0.339512195,8.26096286,Imp,ACT,-0.429233922
1174,2520.679452,146.3597189,-41.65411467,174,151,386,357,160,185,107,108,214,269,327,346,353,423,449,456,334,319,150,177,45,93,2525,2724,174,160,76,95,12,7,3,0,91,102,2278,2418,314,367,2580,2767,43,50,2503,2678,547,755,2515,2684,111,135,1083,393,947,1.1,771,2.4,5445,1156,70,214,84,614,1165,75,263,287,587,90,103,2521,2695,89,86,2580,2768,14,25,1608,1876,3,3,3,0,0,0,17,16,786,682,514,1470,664,1557,2528,5198,1043,643,439,77,64,1280,1113,32,108,26,216,55,0.464532872,0.278546713,0.509075194,2.350907519,7.84474895,0.288677615,0.179775281,4.753673293,1.161624892,1.770959378,0.596237337,443.3533553,NotImp,TAS,-0.114261587
1175,2.384685805,153.036602,-27.49307179,105,103,168,165,121,118,389,365,654,566,397,299,294,245,203,166,120,89,80,73,19,50,2441,2154,108,86,30,28,5,5,0,0,35,33,1385,1243,910,794,1598,1400,701,640,1764,1608,1527,1313,2230,2003,797,588,2200,598,1665,1.2,1329,2.3,5618,613,55,191,45,1370,589,53,164,127,1041,35,32,2284,2027,230,180,1598,1401,119,128,1043,1009,81,65,70,44,3,3,44,23,793,671,370,1622,424,1349,1973,4233,292,396,1060,106,85,1517,1234,152,490,100,526,25,0.442088091,1.662316476,0.345276873,4.136807818,3.979573635,0.315960912,0.118892508,7.811074919,2.609120521,4.785016287,0.528939287,2.775093926,Imp,QLD,-0.296400517
1176,33.40504777,151.0011938,-34.02228239,683,599,1678,1546,1017,919,809,721,984,1055,1333,1585,1663,1901,1426,1355,550,550,227,277,51,127,10073,10371,349,263,75,85,0,3,0,0,75,88,8301,8446,1816,1891,8911,8981,1271,1407,9711,9844,4234,4486,10015,10295,211,253,2383,733,2246,1.1,2096,3.2,20774,4750,163,342,115,2689,4773,250,673,448,2347,75,87,10051,10279,295,270,8911,8980,64,98,8216,8652,65,73,125,109,12,18,27,22,1346,1139,1248,6410,1588,6523,6729,20308,2306,3264,834,211,193,6274,5879,317,1042,244,1255,63,0.479368421,0.358947368,0.200799832,2.178699221,31.24975457,0.128814986,0.034308567,4.613765523,1.361187119,1.392127973,0.564850223,25.62509648,NotImp,NSW,0.05847835
1177,406.8709373,152.8134489,-27.21886716,299,265,616,580,283,267,137,155,295,338,634,691,638,618,566,524,295,255,86,88,20,20,3685,3679,185,121,43,36,5,4,3,4,51,44,3125,3094,599,578,3660,3583,94,115,3538,3498,1373,1572,3660,3660,95,99,2167,662,1803,1.1,1694,3,7514,1838,71,204,48,794,1867,79,227,98,682,50,45,3674,3649,146,106,3658,3583,25,34,2394,2563,3,3,5,7,4,0,12,18,1090,874,633,2159,835,1979,2738,7319,850,1327,286,89,74,2161,1884,81,330,83,438,21,0.479325354,0.244831338,0.197389886,2.061446438,11.94954026,0.16639478,0.0560087,4.290918978,1.215334421,1.116367591,0.546042235,34.87537748,Imp,QLD,-0.288038167
1178,6.252223837,115.743376,-31.80887663,327,280,796,754,433,429,372,326,441,454,746,800,873,1001,805,785,353,322,150,160,26,47,5001,5184,320,174,15,15,0,0,0,0,15,15,3192,3188,1912,2021,4559,4559,564,659,4502,4543,2516,2609,4944,5168,202,165,2167,794,2441,1,2201,2.9,10479,2571,73,213,45,1298,2629,115,266,217,1093,13,18,5106,5200,204,139,4559,4558,51,72,3547,3887,59,68,50,49,8,14,31,32,1191,946,659,3321,909,3237,3919,10114,1390,1528,644,118,104,3208,2803,205,731,122,818,33,0.418514197,0.298327499,0.205676516,2.012830482,22.02266277,0.192068429,0.011664075,4.564930016,1.287713841,1.217729393,0.560694851,19.34107883,NotImp,WA,-0.193184104
1179,10.52219542,151.5545866,-33.27307,229,231,450,471,300,245,242,243,410,441,492,476,547,575,613,610,520,594,390,492,155,274,4106,4423,241,231,195,169,4,4,6,6,205,179,3616,3797,463,565,3973,4246,138,148,3939,4186,912,1043,3983,4254,321,338,1651,431,1007,1.1,742,2.2,8897,1584,169,395,196,1321,1589,187,518,638,1023,204,180,3929,4244,214,229,3972,4247,27,46,3061,3499,8,7,3,3,0,0,14,16,830,710,467,2814,629,2943,4489,8236,1532,833,1220,168,135,1820,1595,39,180,33,260,136,0.429924242,0.412247475,0.858044164,2.934384858,10.38316864,0.297791798,0.248580442,5.441640379,1.233438486,2.581072555,0.595189355,73.52410751,NotImp,NSW,0.519169892
1180,5409.296739,146.5101129,-34.75008757,223,236,408,421,208,194,128,107,257,317,342,350,438,452,460,380,299,302,210,228,54,108,2827,2922,201,172,290,312,3,0,3,0,296,312,2632,2729,145,119,2774,2828,69,71,2748,2828,509,679,2727,2806,284,263,1079,451,1007,1.1,800,2.4,6080,1213,94,170,100,820,1204,91,171,326,643,298,310,2537,2581,193,203,2773,2829,8,4,2242,2425,0,3,3,5,0,0,12,5,460,385,555,1567,700,1489,2769,5531,963,673,569,59,75,1450,1225,19,92,15,194,74,0.530915087,0.30008244,0.52553542,2.546128501,8.223165018,0.307248764,0.505766063,4.705107084,1.256177924,1.836902801,0.575813953,245.6839465,NotImp,NSW,-0.050543527
1181,43.0064465,144.2078902,-36.7538911,192,173,387,388,208,169,103,104,245,267,352,379,342,297,250,244,114,105,44,27,3,10,2120,2059,118,104,17,7,0,0,0,0,17,7,2104,2026,76,89,2167,2083,23,33,2143,2067,547,757,2128,2078,26,22,1608,641,1668,1.1,1554,3.1,4258,1006,33,99,25,498,1017,29,95,49,411,18,9,2167,2105,54,50,2167,2084,5,18,1407,1482,3,3,4,0,0,0,3,4,642,530,355,1225,389,1156,1431,4207,422,811,110,37,35,1297,1140,14,133,30,219,14,0.55666004,0.346918489,0.14101291,2.151936445,6.927998186,0.220456802,0.023833168,4.401191658,1.322740814,1.168818272,0.551223242,135.5143235,NotImp,VIC,-0.397502843
1182,4.546747084,153.0455934,-27.52708127,438,342,683,712,324,301,284,261,616,670,822,882,659,713,433,446,281,334,222,320,86,135,4585,4911,265,205,23,38,4,4,0,4,27,46,3846,4146,835,834,4275,4502,413,493,4369,4663,2480,2609,4601,4958,108,75,2167,764,2121,1.1,1792,2.7,9742,2068,71,218,69,1305,2084,84,303,317,1274,26,46,4660,4943,162,128,4276,4501,57,95,3144,3574,17,27,18,32,10,11,19,15,1228,1076,853,2650,1081,2783,3811,9559,1292,1435,745,107,106,2732,2635,292,818,273,1013,57,0.495647969,0.424081238,0.381343644,2.364910585,13.42459693,0.227162881,0.037216046,4.819236346,1.371677139,1.684871919,0.610501193,6.606270618,Imp,QLD,0.086154017
1183,64.35483872,151.2663559,-33.63311555,299,281,687,669,372,311,247,203,308,347,602,718,785,824,703,731,552,560,299,361,130,218,4706,4979,277,245,22,22,0,3,0,0,22,25,3558,3844,1196,1188,4460,4680,330,413,4392,4659,2355,2450,4622,4900,203,203,2817,740,2216,1.1,1844,2.7,9931,2450,77,255,106,1110,2438,94,364,445,932,24,23,4741,5047,218,153,4460,4680,43,66,3158,3659,3,4,11,8,13,10,26,28,1310,1101,812,2902,1121,2899,4216,9521,1604,1287,434,76,104,2663,2416,260,747,196,802,106,0.395102041,0.208571429,0.464708282,2.095063239,16.09022548,0.212974296,0.019175847,4.264789882,1.128926969,1.310485516,0.574966975,26.63261116,NotImp,NSW,0.353238836
1184,13.84303718,138.6135136,-35.07783757,327,342,866,800,500,487,434,373,685,679,732,851,914,1066,785,732,296,371,192,224,61,156,5535,5880,258,200,32,19,4,5,0,0,36,24,4484,4698,1205,1291,5312,5552,394,460,5272,5566,2269,2486,5564,5862,66,131,1517,628,1635,1,1404,2.7,11624,2621,100,260,69,1548,2622,149,479,350,1339,38,25,5662,5966,92,91,5311,5553,34,41,3247,3780,14,20,29,30,6,3,35,46,2021,1773,944,3513,1180,3614,4493,11426,1264,2169,616,145,128,3504,3252,116,557,93,740,74,0.460892789,0.403662724,0.286422578,2.20747521,18.77325434,0.17467582,0.024408848,4.704424104,1.385202136,1.542715484,0.589472664,16.64160619,Imp,SA,0.03681267
1185,7.659809639,144.8129094,-37.72628843,381,329,778,732,571,474,585,587,947,838,761,900,922,1169,964,1000,516,456,203,231,40,84,6525,6656,145,143,32,23,0,7,0,5,32,35,3741,3725,2586,2718,3192,3165,3204,3390,5871,6037,2634,2785,6417,6483,223,289,1509,470,1369,1.1,1272,3,13409,2938,139,256,80,2097,2946,202,437,376,1778,34,33,6329,6454,307,313,3192,3164,375,423,4504,4771,57,43,407,382,0,0,95,73,783,680,458,4604,649,4671,4575,12900,1931,1550,711,233,203,3686,3105,81,491,80,637,53,0.37678693,0.522123894,0.262334127,2.30282409,20.1491076,0.097992514,0.02279687,5.16195985,1.323239197,1.709424974,0.573065903,16.43307008,NotImp,VIC,-0.064593645
1186,1987.708554,152.6205027,-30.21361345,110,97,232,199,107,100,56,51,118,115,150,196,294,295,282,266,190,187,84,88,34,41,1497,1489,160,146,55,62,7,0,3,0,65,62,1395,1379,156,173,1526,1510,36,56,1498,1499,381,495,1477,1483,117,88,1018,378,857,1.1,680,2.2,3164,620,42,146,42,463,620,39,183,141,360,65,64,1496,1505,97,66,1526,1511,15,27,928,987,0,3,0,3,3,0,8,19,491,414,326,857,438,789,1578,2959,670,320,271,74,56,717,635,20,82,26,133,25,0.530645161,0.272580645,0.508856683,2.600644122,4.035919614,0.492753623,0.220611916,5.238325282,1.244766506,2.149758454,0.558592415,256.4409736,NotImp,NSW,-0.256227638
1187,22.51704495,153.0122413,-27.56787716,278,302,578,516,323,322,314,293,743,679,606,571,597,494,432,423,313,341,192,223,58,109,4235,4099,199,174,190,193,9,22,20,18,219,233,2700,2666,1394,1332,3030,2887,1097,1127,3463,3456,1447,1456,4069,3971,373,273,1582,464,1098,1.1,977,2.6,8683,1371,154,351,99,1602,1334,130,387,366,1238,221,230,3901,3811,312,233,3030,2887,85,91,2514,2665,87,80,227,226,3,4,52,43,955,744,421,2749,536,2546,3310,8040,731,933,1313,194,147,2176,1674,69,241,85,305,79,0.64186725,0.755652808,0.490524781,3.268950437,8.901889803,0.271865889,0.35058309,6.524781341,1.693148688,2.946793003,0.558635116,10.82761448,Imp,QLD,-0.038667267
1188,5.423060056,145.1246121,-38.05659671,460,427,527,519,268,277,331,348,1019,1090,1000,1042,770,842,708,832,502,611,346,551,156,329,5794,6611,291,258,24,30,0,0,4,7,28,37,4293,4809,1398,1671,4926,5549,796,968,5141,5868,2378,2929,5537,6261,401,475,1857,618,1555,1.1,1087,2.1,12674,2309,189,494,164,1946,2309,201,807,744,1858,27,40,5706,6518,352,312,4926,5549,73,105,3406,4260,42,35,32,36,24,29,36,58,1709,1647,698,3913,1003,4425,6106,11799,1694,1878,1795,165,163,3411,3252,143,589,165,865,196,0.413165873,0.592031182,0.645454545,2.725541126,15.80158173,0.237662338,0.02987013,5.5004329,1.547186147,2.603030303,0.660194175,30.4503743,NotImp,VIC,0.589037622
1189,5.113606017,151.7175333,-32.90402645,387,364,569,560,335,370,599,613,961,857,739,761,683,738,571,528,389,450,282,502,162,440,5418,5970,260,213,179,181,0,7,0,3,179,191,4573,5008,740,837,4851,5288,524,620,4981,5469,2019,2192,5215,5512,537,749,1733,497,1297,1.1,1004,2.3,12014,1784,142,394,180,2225,1803,165,577,797,1918,181,187,5188,5748,309,246,4850,5288,52,60,3538,4231,27,27,65,104,5,3,27,21,1352,1187,609,3710,872,3953,4974,10725,1369,1440,1686,196,168,2927,2677,113,516,139,710,225,0.522982063,0.882286996,0.779831933,3.284033613,11.68169732,0.264985994,0.207282913,6.324369748,1.733893557,3.41232493,0.634283956,117.1497437,NotImp,NSW,0.676930985
1190,8.930687777,151.2157957,-33.76650714,455,414,1012,995,358,361,309,227,386,426,918,1056,909,897,572,601,518,693,425,446,106,203,5744,6141,225,177,16,9,3,3,0,0,19,12,3939,4144,1827,1974,4569,4721,1222,1440,5268,5529,2971,3020,5709,6066,129,181,2708,695,2271,1.1,1918,2.9,12084,2907,89,203,115,1188,2908,86,388,489,1039,19,15,5761,6134,190,170,4569,4722,91,154,3721,4246,21,19,31,23,42,48,50,46,1543,1339,937,3306,1236,3425,4326,11775,1810,1492,659,102,89,3039,2707,384,1023,317,1075,65,0.490540076,0.210870313,0.461485557,2.15784044,19.09788656,0.13823934,0.011691884,4.556740028,1.07565337,1.176753783,0.581217807,11.2578661,NotImp,NSW,0.331136345
1191,5.415666887,150.936265,-33.88443927,714,622,1469,1297,810,728,681,683,1223,1482,1321,1508,1426,1415,943,958,567,603,344,494,109,193,9340,9730,266,254,61,53,7,8,0,0,68,61,3905,3560,5174,5945,1868,1729,7269,7820,8171,8296,3354,3341,9219,9591,309,310,1610,340,929,1.3,917,3.2,19430,3597,242,593,172,2821,3615,337,873,819,2421,68,61,9066,9502,473,421,1869,1727,3895,4283,3643,3936,32,38,271,243,4,3,43,33,1053,855,438,6277,608,6786,6048,18808,1796,1818,1906,483,427,4270,3265,68,551,67,616,123,0.581317765,0.529886016,0.358532518,2.721789883,23.67440058,0.144524736,0.037798777,6.615897721,1.305447471,2.139799889,0.586855564,25.06410438,NotImp,NSW,0.334414133
1192,1.800150932,149.0668972,-35.17017973,4,11,25,39,7,7,6,5,12,11,24,28,27,27,21,29,17,17,10,5,0,0,140,164,14,14,3,0,0,0,0,0,3,0,128,144,18,27,142,170,8,3,142,167,72,86,145,162,5,6,1300,953,2318,1.1,2250,2.8,317,82,0,8,4,30,89,0,7,0,32,3,3,146,177,6,0,141,169,0,0,105,118,0,0,0,0,0,0,3,0,38,49,27,84,36,90,115,309,49,25,30,0,0,89,98,12,19,12,20,0,0.43902439,0.207317073,0.265060241,1.807228916,0.546422972,0.337349398,0.036144578,3.78313253,1.072289157,0.975903614,0.643884892,13.64177593,Imp,ACT,-0.453989622
1193,371.3301043,146.7147091,-36.34220642,88,112,234,256,131,124,78,47,135,131,267,285,341,338,396,390,247,244,119,150,31,76,1911,2013,153,142,15,13,0,4,0,0,15,17,1689,1789,270,247,1753,1970,77,80,1762,1973,633,778,1721,1925,314,195,1517,498,1179,1.1,956,2.3,4156,923,56,178,49,536,871,63,226,202,427,17,21,1952,2030,96,105,1753,1970,16,24,1030,1229,3,4,6,0,0,0,7,10,658,661,453,1024,559,1085,1847,3644,713,508,319,43,34,1012,967,72,187,74,280,33,0.374864572,0.197183099,0.508658009,2.230519481,6.248531411,0.319264069,0.034632035,4.158008658,1.132034632,1.751082251,0.573216187,225.6635831,NotImp,VIC,-0.194390561
1194,1.709894005,149.0621441,-35.35297165,92,81,163,146,67,65,75,65,172,181,213,227,156,144,133,163,129,134,60,73,25,32,1207,1249,79,62,10,18,0,0,0,0,10,18,946,964,261,293,1061,1091,160,171,1144,1187,681,710,1184,1260,59,39,2024,903,2180,1.1,1677,2.4,2543,527,16,97,26,365,525,36,119,79,323,12,17,1203,1250,71,44,1060,1093,3,16,695,791,12,14,26,25,3,3,7,12,406,354,204,752,276,747,1109,2440,304,374,335,18,20,686,676,87,223,69,255,18,0.462998102,0.44971537,0.452651515,2.446969697,3.511878382,0.267045455,0.053030303,5.054924242,1.337121212,1.910984848,0.588156124,9.936161984,Imp,ACT,-0.310185276
1195,3300.304848,148.0484727,-41.41952368,169,139,367,350,161,144,85,94,203,231,297,376,501,480,655,564,466,394,177,184,69,71,2844,2767,306,260,102,108,3,9,0,7,105,124,2584,2471,362,397,2953,2848,52,69,2844,2770,618,759,2790,2699,254,211,953,366,833,1.1,657,2.1,5953,1286,94,359,122,752,1291,84,296,270,600,106,124,2891,2775,153,128,2953,2848,35,29,1784,1879,5,3,0,3,0,0,12,18,974,813,574,1807,646,1700,4181,5491,1268,621,590,150,78,1206,1051,26,115,25,220,70,0.393468118,0.230948678,0.504273504,2.400932401,8.628065601,0.43978244,0.18026418,4.866355866,0.997668998,1.864024864,0.538324738,480.0869417,NotImp,TAS,-0.050073873
1196,903.2496285,144.0427132,-38.25545782,183,157,443,388,206,191,139,118,226,266,375,402,445,469,434,425,260,206,123,130,35,66,2698,2650,172,168,7,16,4,0,0,0,11,16,2473,2443,281,252,2708,2641,62,75,2639,2597,748,1029,2672,2603,118,123,1473,525,1346,1.1,1165,2.7,5515,1290,57,154,56,685,1282,53,190,161,589,9,18,2752,2691,105,111,2708,2641,22,33,1619,1724,5,11,0,0,0,4,17,16,886,757,576,1516,699,1429,2304,5276,782,822,303,48,60,1541,1315,50,202,45,331,27,0.465116279,0.266666667,0.311386522,2.212238575,8.893931808,0.263361735,0.024012393,4.395042603,1.240123935,1.421378776,0.54622989,94.38535858,NotImp,VIC,-0.193625999
1197,10.15534746,151.5405739,-33.1094369,250,235,542,505,273,233,214,194,367,423,476,500,497,561,507,581,470,490,251,242,51,72,3629,3776,268,261,106,113,3,6,3,0,112,119,3241,3414,482,478,3591,3761,150,136,3564,3749,1065,1190,3657,3824,97,73,1666,510,1220,1.1,1015,2.5,7652,1699,86,275,89,958,1721,126,391,253,806,111,117,3649,3813,137,108,3592,3762,26,38,2614,2937,0,0,13,6,3,3,6,16,858,730,520,2356,678,2408,3579,7481,1190,1066,672,121,91,1855,1693,92,270,57,382,47,0.45732784,0.330194232,0.472941176,2.312352941,11.13802025,0.311176471,0.139411765,4.57,1.144705882,1.630588235,0.583996527,89.7885555,NotImp,NSW,-0.058681993
1198,10.0283784,115.7631491,-32.52428886,347,297,642,632,376,311,321,304,505,583,551,551,549,627,457,546,547,628,432,490,93,151,4406,4846,413,273,146,136,0,3,3,3,149,142,3497,3698,994,1153,4360,4674,179,231,4115,4422,1094,1240,4351,4796,257,264,1615,416,1003,1,844,2.4,9670,1883,133,311,143,1357,1898,157,456,522,1157,150,139,4390,4775,277,206,4361,4675,24,52,2734,3257,3,3,8,5,0,5,24,44,1438,1232,402,3043,673,3181,4189,9147,1042,1289,992,156,148,2136,1748,28,117,9,233,99,0.498672331,0.429633563,0.673566879,2.617303609,16.12666337,0.364118896,0.156050955,5.233014862,1.212314225,2.09447983,0.611343284,64.06926024,NotImp,WA,0.241095938
1199,543.5847459,153.3137738,-29.13928315,149,154,313,284,139,133,103,85,195,209,268,281,387,378,411,374,311,297,204,192,48,75,2324,2326,203,136,93,83,3,0,4,3,100,86,2239,2158,159,185,2394,2326,33,37,2350,2276,539,590,2335,2335,346,320,1395,397,912,1.1,750,2.2,5336,953,91,253,88,678,941,85,239,231,531,101,84,2321,2275,106,102,2394,2327,20,12,1693,1725,0,0,0,0,0,0,17,9,562,486,405,1494,507,1376,2503,4672,838,477,705,99,62,1070,893,25,100,27,167,48,0.49003148,0.293809024,0.591194969,2.700209644,6.175728688,0.355345912,0.20230608,5.205450734,1.186582809,2.117400419,0.546019073,125.2409768,NotImp,NSW,-0.111772951
1200,49.08222403,152.72043,-25.58777741,112,98,237,243,109,106,59,63,143,175,167,182,222,239,207,211,182,160,90,97,24,38,1438,1534,114,79,46,50,8,5,7,6,61,61,1353,1394,117,113,1462,1505,13,27,1430,1464,293,350,1402,1503,72,78,1300,408,919,1.1,798,2.5,3055,634,42,102,50,376,635,46,134,118,337,63,61,1431,1496,59,55,1463,1505,0,8,1010,1117,0,0,0,0,0,0,6,7,371,327,215,868,272,881,1270,2907,442,362,318,56,62,641,573,6,37,0,60,36,0.528391167,0.324921136,0.464566929,2.444094488,4.124370456,0.303937008,0.215748031,4.77480315,1.107086614,1.759055118,0.589181287,211.5644734,Imp,QLD,-0.285765679
1201,154.1488936,150.4120174,-23.48786479,466,419,679,699,318,280,313,337,715,779,565,621,541,585,396,394,233,243,112,118,23,34,3908,4290,452,221,224,265,18,10,16,17,258,292,3744,3925,294,336,3949,4149,108,137,3846,4069,1042,1434,3841,4193,297,294,1950,658,1601,1.1,1495,2.9,8623,1707,76,197,57,1183,1745,133,272,197,1039,258,292,3803,3994,300,223,3948,4151,9,15,2819,3198,20,25,7,7,0,0,18,22,967,822,417,2439,581,2520,3235,8036,658,1189,931,97,104,2389,2046,20,137,22,300,42,0.643233743,0.616285882,0.231264637,2.367096019,11.27387396,0.394028103,0.341920375,4.840749415,1.459601874,1.724238876,0.636055861,514.6180805,Imp,QLD,-0.259952068
1202,29.21947518,115.5963311,-32.0209747,319,321,514,519,270,295,393,459,1178,1101,999,969,956,969,968,948,548,549,320,356,107,188,6059,6305,513,369,71,55,3,0,3,0,77,55,3954,4074,2078,2154,5238,5267,828,1004,5198,5396,3320,3624,5557,5966,1456,1002,2277,777,2130,1.1,1421,2.1,13981,2111,199,680,121,2629,2095,192,826,471,2250,77,55,6031,6218,464,400,5238,5266,120,158,2999,3441,34,28,45,32,30,30,50,44,2464,2257,935,4223,1303,4089,6666,11524,1562,1543,2378,218,139,3828,3515,423,1172,389,1498,99,0.395547134,0.775461866,0.517518939,3.071022727,18.10520091,0.417613636,0.065340909,6.43655303,1.878314394,3.303503788,0.599371352,25.70148761,NotImp,WA,0.27960916
1203,2.3041137,144.9681265,-37.78571167,197,182,271,259,115,142,451,615,1075,1186,563,630,444,458,369,414,234,264,138,157,52,80,3709,4150,200,237,17,7,3,0,0,0,20,7,2687,3106,988,1073,3029,3386,674,816,3209,3697,2732,3125,3646,4120,209,189,2400,840,2285,1.1,1739,2.3,8164,1090,68,186,54,2047,1106,72,307,179,2278,21,7,3682,4201,209,176,3029,3387,76,105,1404,1834,18,15,80,66,27,36,19,30,1832,1860,769,2440,1109,2611,3884,7767,1020,607,1778,129,117,2568,2782,479,1148,536,1371,33,0.41559633,1.550458716,0.459211732,3.573785518,7.467383641,0.400549954,0.027497709,7.449129239,2.461044913,4.629697525,0.691192689,3.186001012,NotImp,VIC,-0.123605964
1204,5.966336465,153.4110835,-28.08889978,486,480,967,899,588,617,700,730,1137,1212,1018,1156,742,872,535,709,407,446,211,253,75,125,6569,7252,298,246,98,91,3,6,6,0,107,97,4200,4571,2177,2448,5280,5752,1119,1324,5195,5785,2891,3221,6220,6856,561,607,2167,522,1300,1.1,1135,2.6,14246,2306,156,412,93,2446,2333,272,758,381,2372,107,97,6298,6992,463,409,5279,5753,136,199,3862,4607,64,59,112,95,16,17,52,57,1847,1727,691,4216,980,4685,5557,13079,964,1678,2346,295,292,3582,3548,185,612,177,849,81,0.627493495,0.80962706,0.357173819,2.971391417,14.93416112,0.235804075,0.092327698,6.175552666,1.679237104,2.801040312,0.634809109,8.094003472,Imp,QLD,0.056995001
1205,26.95440143,153.2917649,-27.92051732,667,581,1139,1107,507,510,361,389,998,1104,1186,1250,939,973,683,756,428,420,154,153,26,40,6815,7090,274,193,111,76,7,4,3,9,121,89,4928,5083,1860,1966,6362,6515,451,552,5813,6090,2312,2677,6758,7118,195,149,2100,624,1488,1.1,1384,2.9,14221,2845,154,396,76,1810,2891,219,586,227,1674,123,87,6692,6998,272,199,6362,6516,75,90,4447,4879,14,18,45,36,9,10,19,33,1860,1675,597,4345,941,4388,5128,13875,859,2488,1357,291,252,4035,3660,78,382,89,585,51,0.60456942,0.487521968,0.215390021,2.457835559,18.43909169,0.164089951,0.077301476,5.162684469,1.506324666,1.675685172,0.595064956,16.99206765,Imp,QLD,-0.188279319
